complex-name,gb-complex-etot,gb-complex-eelec,gb-complex-egb,gb-complex-esurf,gb-protein-etot,gb-protein-eelect,gb-protein-egb,gb-protein-esurf,gb-ligand-etot,gb-ligand-eelec,gb-ligand-egb,gb-ligand-esurf,pb-complex-etot,pb-complex-vdwaals,pb-complex-eelect,pb-complex-epb,pb-complex-ecavity,pb-protein-etot,pb-protein-vdwaals,pb-protein-eelec,pb-protein-epb,pb-protein-ecavity,pb-ligand-etot,pb-ligand-vdwaals,pb-ligand-eelec,pb-ligand-epb,pb-ligand-ecavity,ddg
1o5b,-8163.734,-15476.7698,-2266.4009,50.6905,-8080.4202,-15529.5441,-2231.5565,51.1959,-87.5157,67.6955,-56.3931,1.9202,-15631.6422,2048.5504,-15476.7698,-2254.1133,50.6905,-15621.366,2080.6273,-15529.5441,-2223.6451,51.1959,12.3529,-1.2189,67.6955,-56.0439,1.9202,
1o5c,-8236.7263,-15537.6617,-2303.4672,51.5586,-8124.5985,-15566.4468,-2304.4865,52.0865,-145.5403,51.0387,-58.5385,3.3638,-15797.4007,1984.8319,-15537.6617,-2296.1295,51.5586,-15783.1614,2027.1206,-15566.4468,-2295.9217,52.0865,-3.8151,-0.0018,51.0387,-58.2159,3.3638,-0.991498441
1o5e,-12596.3041,-23246.3754,-2760.8912,78.5741,-12477.8081,-23205.0226,-2817.7567,79.2661,-122.0699,66.4413,-58.2467,3.0521,-22423.3682,3508.7451,-23246.3754,-2764.3121,78.5741,-22395.8158,3552.73,-23205.0226,-2822.7893,79.2661,12.7044,2.2994,66.4413,-59.0884,3.0521,-1.048475526
1o5g,-10066.9924,-16020.3904,-3524.7613,58.946,-9927.0334,-15985.0744,-3561.7386,59.3236,-144.2806,51.365,-57.716,3.3131,-18581.6249,862.177,-16020.3904,-3482.3574,58.946,-18541.0565,903.1586,-15985.0744,-3518.4642,59.3236,-1.8588,1.3414,51.365,-57.8783,3.3131,-0.960843444
1o5r,-13695.8488,-24897.3796,-4329.9097,68.4447,-13634.377,-24474.2543,-4795.8155,70.2016,-164.22,26.7827,-92.116,3.6087,-32587.8356,-3527.1474,-24897.3796,-4231.7533,68.4447,-32563.9019,-3460.4103,-24474.2543,-4699.4389,70.2016,-70.7954,-7.4524,26.7827,-93.7344,3.6087,-1.256598093
1o7o,-11251.2992,-20872.1577,-3143.4642,64.9166,-10552.5961,-21273.4071,-3179.1951,65.8665,-750.3595,457.8098,-76.1266,2.6908,-26887.6589,-2975.6873,-20872.1577,-3104.7305,64.9166,-27276.2848,-2927.5135,-21273.4071,-3141.2307,65.8665,382.2616,-0.7501,457.8098,-77.489,2.6908,-0.901111621
1o86,-22228.1142,-41343.2879,-5885.7837,113.2807,-22286.7035,-40846.9425,-6010.1707,114.5573,-43.2505,-340.3692,-138.359,3.6533,-50713.3439,-3673.9401,-41343.2879,-5809.3966,113.2807,-50277.6791,-3603.2533,-40846.9425,-5942.0407,114.5573,-479.1999,-9.808,-340.3692,-132.676,3.6533,-1.355179923
1oar,-7976.8129,-16321.6095,-2181.8748,52.5326,-7800.1332,-16157.2346,-2283.9243,53.0558,-203.3034,-15.7144,-76.1344,2.3765,-18956.105,-482.3256,-16321.6095,-2204.7026,52.5326,-18851.2944,-443.3268,-16157.2346,-2303.7889,53.0558,-86.4531,3.659,-15.7144,-76.7742,2.3765,-1.200888
1oau,-7907.3134,-16392.6839,-2212.7106,52.5879,-7841.5048,-16169.3032,-2325.2224,53.0535,-84.6978,-60.763,-71.6737,2.213,-19786.372,-1215.104,-16392.6839,-2231.172,52.5879,-19638.0749,-1181.0869,-16169.3032,-2340.7384,53.0535,-127.2142,2.1318,-60.763,-70.796,2.213,-1.224732197
1oba,-12575.5873,-23624.5996,-5841.4145,84.0575,-12617.0462,-23491.0835,-5955.3728,84.2187,38.2363,34.4668,-58.9065,1.4981,-32612.3313,-3255.5149,-23624.5996,-5816.2743,84.0575,-32574.9973,-3236.2898,-23491.0835,-5931.8428,84.2187,-23.4248,-0.4911,34.4668,-58.8986,1.4981,-0.535198824
1ocq,-11360.1116,-17170.2433,-8764.2284,55.9255,-11380.6038,-16421.9896,-9322.8543,56.4842,25.8857,-79.4313,-107.8954,2.5335,-28901.3302,-3102.126,-17170.2433,-8684.8863,55.9255,-28662.7235,-3059.2371,-16421.9896,-9237.9811,56.4842,-195.846,-5.7688,-79.4313,-113.1794,2.5335,-0.988040218
1od8,-12570.6924,-21833.5062,-1900.0109,55.0823,-12589.5872,-21657.8092,-1940.8277,55.4936,-3.4572,-117.1225,-42.7998,2.2787,-25174.6531,-1532.7861,-21833.5062,-1863.4431,55.0823,-25019.4136,-1496.2849,-21657.8092,-1920.8131,55.4936,-164.9363,-3.0981,-117.1225,-46.9944,2.2787,-0.977544324
1oe8,-15949.3575,-31520.8696,-4789.5854,101.131,-15829.4104,-30825.6909,-4909.9226,101.7324,-118.8692,-424.3059,-152.8367,2.7777,-40037.1651,-3913.131,-31520.8696,-4704.2955,101.131,-39420.5011,-3872.7306,-30825.6909,-4823.8119,101.7324,-573.1681,-3.6981,-424.3059,-147.9418,2.7777,-1.025026716
1ogd,-42152.8969,-92446.7987,-24406.8643,226.9093,-42163.9563,-92311.1086,-24437.4599,227.293,-0.8072,-90.7754,-28.045,1.4756,-129182.4747,-12852.6996,-92446.7987,-24109.8856,226.9093,-129056.0906,-12833.9434,-92311.1086,-24138.3315,227.293,-122.8755,-0.3184,-90.7754,-33.2574,1.4756,-0.665137572
1ogx,-10387.8115,-16600.2277,-3053.4533,60.1952,-10381.0451,-16581.2993,-3074.8906,60.8958,-33.9954,-11.2977,-16.5182,2.3952,-21872.4403,-2318.3631,-16600.2277,-3014.0447,60.1952,-21839.5056,-2281.6077,-16581.2993,-3037.4944,60.8958,-29.3542,-2.6252,-11.2977,-17.8264,2.3952,-1.083988849
1ogz,-9796.5199,-17067.919,-3045.7212,59.8367,-9809.1848,-17055.2907,-3080.4673,60.5927,-33.9943,-11.107,-16.5929,2.4024,-22195.4993,-2169.7483,-17067.919,-3017.6687,59.8367,-22187.1111,-2138.1185,-17055.2907,-3054.2946,60.5927,-28.9955,-2.4419,-11.107,-17.849,2.4024,-1.059864997
1ohr,-7077.9409,-14034.6266,-1831.2289,46.9138,-7107.0787,-13878.0575,-1920.9989,48.8297,-44.1404,-76.6168,-69.6376,4.2612,-17675.8983,-1870.6488,-14034.6266,-1817.5368,46.9138,-17503.3263,-1771.6439,-13878.0575,-1902.4546,48.8297,-160.608,-16.3205,-76.6168,-71.9319,4.2612,-1.297993815
1oif,-17380.8211,-33077.1512,-4211.2251,81.8397,-17370.503,-32769.4997,-4433.4584,82.2082,0.9018,2.7876,-78.9747,1.6202,-41907.3022,-4751.9208,-33077.1512,-4160.0698,81.8397,-41784.0734,-4721.2599,-32769.4997,-4375.522,82.2082,-77.5705,-1.5934,2.7876,-80.3849,1.6202,-1.226288618
1okl,-9262.3581,-19320.7801,-2520.694,56.7877,-9145.8591,-19342.4058,-2562.2776,57.472,-166.4353,33.8263,-23.5414,2.3038,-24250.685,-2504.7087,-19320.7801,-2481.9839,56.7877,-24280.0091,-2471.9409,-19342.4058,-2523.1344,57.472,11.8634,-0.4988,33.8263,-23.7679,2.3038,-1.078048206
1ols,-54973.207,-99666.5359,-13577.0204,215.4415,-54436.1877,-100098.0918,-13735.3398,216.5496,-709.7571,481.264,-68.4264,3.192,-127971.0459,-15507.1741,-99666.5359,-13012.7775,215.4415,-128639.7345,-15442.0308,-100098.0918,-13316.1614,216.5496,408.4152,-5.7877,481.264,-70.253,3.192,-1.056780157
1olu,-53443.167,-96375.6839,-13376.002,214.1437,-52862.6812,-96818.8046,-13475.226,215.4761,-712.223,475.2086,-69.1468,3.2133,-123963.212,-15001.5765,-96375.6839,-12800.0953,214.1437,-124635.2551,-14938.6678,-96818.8046,-13093.2587,215.4761,402.6445,-6.4023,475.2086,-69.3751,3.2133,-0.890324814
1olx,-55449.7989,-99925.987,-14145.4149,215.9397,-54930.462,-100353.0744,-14321.1613,216.9633,-710.2342,476.9896,-69.2939,3.2172,-128832.0625,-15578.7103,-99925.987,-13543.305,215.9397,-129503.8059,-15511.8793,-100353.0744,-13855.8155,216.9633,404.2726,-5.7655,476.9896,-70.1686,3.2172,-0.879340525
1om1,-14043.2716,-23006.2039,-4752.9397,75.1319,-13930.5493,-22891.6592,-4812.5476,76.0283,-130.5192,6.7617,-82.822,2.4301,-30975.121,-3361.7696,-23006.2039,-4682.2794,75.1319,-30873.2059,-3314.8828,-22891.6592,-4742.6923,76.0283,-73.6624,-2.1608,6.7617,-80.6934,2.4301,-1.147500652
1ony,-12084.4412,-20126.0622,-4009.5471,65.2396,-11833.1268,-19658.4441,-4184.0553,65.9889,-255.632,-68.2249,-234.4,4.4483,-26807.0223,-2793.0692,-20126.0622,-3953.1305,65.2396,-26430.7859,-2725.9128,-19658.4441,-4112.4178,65.9889,-308.1328,-14.1125,-68.2249,-230.2436,4.4483,-1.147500652
1onz,-11749.5143,-19625.4427,-4122.0776,65.206,-11809.588,-19640.287,-4183.1661,65.953,9.6719,51.1122,-29.0289,2.7006,-26365.4926,-2753.6355,-19625.4427,-4051.6203,65.206,-26400.6274,-2713.8004,-19640.287,-4112.4929,65.953,19.5888,-5.7211,51.1122,-28.503,2.7006,-0.977544324
1ork,-18125.4449,-25854.7052,-5145.116,94.2869,-18088.3375,-25470.0516,-5524.6407,96.1835,-120.9727,77.4533,-172.1457,3.8017,-34652.8119,-3784.5381,-25854.7052,-5107.8556,94.2869,-34572.9179,-3709.7967,-25470.0516,-5489.253,96.1835,-94.0521,-4.5158,77.4533,-170.7912,3.8017,-1.305532464
1os0,-11208.9469,-21552.9407,-3983.4435,62.1898,-11268.5108,-21000.605,-4109.9281,63.0501,-126.113,-490.9109,-125.5745,4.0971,-28514.3003,-3136.7391,-21552.9407,-3886.8103,62.1898,-28042.0549,-3068.6997,-21000.605,-4035.8003,63.0501,-619.4501,-10.9207,-490.9109,-121.7156,4.0971,-1.078048206
1os5,-21951.3641,-36075.9856,-7369.195,115.6609,-21805.1449,-36137.9682,-7387.393,116.2177,-166.867,85.1454,-30.2212,4.0519,-48810.345,-5523.1062,-36075.9856,-7326.9142,115.6609,-48836.6937,-5469.3234,-36137.9682,-7345.6199,116.2177,55.2113,-2.8481,85.1454,-31.1378,4.0519,-1.154549191
1oss,-7452.687,-14682.3272,-1721.4128,45.8244,-7386.3237,-14659.1551,-1750.9566,46.2113,-71.2355,56.4574,-56.9131,1.5683,-15863.3518,501.5314,-14682.3272,-1728.3804,45.8244,-15843.2766,526.2892,-14659.1551,-1756.6219,46.2113,1.1345,-0.3381,56.4574,-56.5531,1.5683,-0.939918247
1oth,-35495.8124,-70625.7163,-8980.8815,172.2954,-35190.2866,-70535.382,-9138.8124,172.7483,-369.7914,99.1286,-98.5895,2.339,-89208.1815,-10032.0291,-70625.7163,-8722.7315,172.2954,-89208.146,-9985.8863,-70535.382,-8859.6259,172.7483,4.175,-2.702,99.1286,-94.5907,2.339,
1owe,-9160.8083,-16902.9894,-2317.0051,57.1429,-9066.4148,-16853.0121,-2368.016,57.697,-106.7282,53.6098,-68.2838,2.8188,-19872.8913,-718.5574,-16902.9894,-2308.4874,57.1429,-19834.0087,-680.2845,-16853.0121,-2358.4091,57.697,-13.8662,-1.9595,53.6098,-68.3354,2.8188,-1.094729575
1owh,-9230.2661,-16950.1594,-2331.9035,57.2682,-9081.3781,-16885.6658,-2351.2121,57.8785,-156.1982,100.7331,-156.9227,3.0842,-19163.1426,54.5855,-16950.1594,-2324.8368,57.2682,-19074.8487,97.9202,-16885.6658,-2344.9815,57.8784,-54.0807,-2.752,100.7331,-155.146,3.0842,-1.200888
1oxr,-4823.1542,-8141.4655,-1827.7304,33.2376,-4804.0525,-8352.8176,-1671.4599,34.0535,-95.5474,59.5261,-83.4975,1.7915,-5335.9734,4585.4062,-8141.4655,-1813.1518,33.2376,-5378.3042,4608.6944,-8352.8176,-1668.2345,34.0535,-20.0444,0.0924,59.5261,-81.4545,1.7915,-0.988040218
1oyq,-6671.9583,-15610.3879,-2135.0855,46.0651,-6589.9735,-15664.7104,-2083.0417,46.0318,-95.7501,63.3892,-79.2323,4.3898,-14828.5687,2875.2405,-15610.3879,-2139.4864,46.0651,-14768.7986,2936.1683,-15664.7104,-2086.2883,46.0318,-18.1416,-7.1198,63.3892,-78.8009,4.3898,-1.164107685
1oyt,-10083.9898,-15902.7242,-3445.5402,59.1341,-9929.219,-15990.7331,-3458.2066,59.6678,-172.5543,149.5179,-70.5516,3.3917,-18481.5514,762.9149,-15902.7242,-3400.8763,59.1341,-18527.3098,820.7922,-15990.7331,-3417.0367,59.6678,74.2818,-8.8052,149.5179,-69.8226,3.3917,-1.187772724
1oz0,-44794.6911,-83812.8,-10368.3563,212.8538,-44480.7995,-83458.0486,-10475.3902,214.7192,-410.4327,-221.5194,-130.2961,5.6913,-105375.7504,-11523.8985,-83812.8,-10251.9057,212.8538,-105038.5468,-11441.0717,-83458.0486,-10354.1457,214.7192,-357.0494,-12.0374,-221.5194,-129.1839,5.6913,-1.224732197
1p19,-17178.0021,-24662.0714,-3989.0738,84.1237,-16964.8168,-24548.3585,-4050.914,84.5995,-259.0466,-28.9173,-71.8331,2.5408,-32193.6425,-3662.2218,-24662.0714,-3953.473,84.1237,-32103.7783,-3625.0067,-24548.3585,-4015.0125,84.5994,-101.2781,-4.8086,-28.9173,-70.093,2.5408,-0.848053817
1p1n,-18765.9737,-37851.0397,-6911.5025,114.8695,-18728.0565,-37604.8352,-6981.7743,115.5779,-45.1323,-134.6702,-51.2356,2.0496,-47882.3139,-3311.3791,-37851.0397,-6834.7646,114.8695,-47665.7043,-3264.6964,-37604.8352,-6911.7506,115.5779,-187.3734,-3.3999,-134.6702,-51.3529,2.0496,-1.150153567
1p1o,-18973.0516,-38327.9591,-6774.499,116.0248,-18858.2439,-38011.3335,-6844.0489,116.4023,-108.4759,-182.7603,-60.119,1.7578,-48349.3375,-3433.7979,-38327.9591,-6703.6054,116.0248,-48062.003,-3390.4264,-38011.3335,-6776.6455,116.4023,-240.0338,-2.576,-182.7603,-56.4553,1.7578,-1.050562485
1p1q,-18720.7177,-37988.7969,-6733.7037,112.3078,-18672.2316,-37645.3275,-6813.2794,112.7963,-55.3507,-212.3296,-60.7512,1.8341,-48689.5696,-4161.5146,-37988.7969,-6651.5659,112.3078,-48384.9985,-4118.4874,-37645.3275,-6733.98,112.7963,-271.126,-3.8181,-212.3296,-56.8124,1.8341,-0.952315382
1p57,-12580.3304,-23007.4247,-2853.4112,78.1713,-12439.6918,-23009.3207,-2890.3437,78.5313,-156.3134,184.9859,-164.6198,2.4276,-22252.9515,3527.5112,-23007.4247,-2851.2093,78.1713,-22260.704,3561.3253,-23009.3207,-2891.2399,78.5313,22.8684,-0.4731,184.9859,-164.0721,2.4276,-0.888962725
1pa9,-13067.3813,-18507.4466,-2453.1202,60.8384,-12898.5428,-18294.4572,-2618.4427,61.1769,-184.3087,6.7996,-72.1666,1.8914,-23577.2297,-2694.5659,-18507.4466,-2436.0555,60.8384,-23495.5395,-2673.3423,-18294.4572,-2588.9169,61.1769,-67.7069,-0.7858,6.7996,-75.6121,1.8914,-0.915633782
1pb8,-11566.9034,-20042.0696,-3372.9439,70.7438,-11523.4046,-19697.7039,-3441.2931,70.8628,-14.3561,-191.5649,-56.7365,1.3085,-23649.9672,-336.4533,-20042.0696,-3342.1881,70.7438,-23345.1074,-309.6677,-19697.7039,-3408.5986,70.8628,-246.013,-0.3092,-191.5649,-55.4474,1.3085,-0.983398029
1pb9,-11321.9827,-19864.6118,-3469.8608,70.4196,-11335.4825,-19745.328,-3442.4072,70.5347,-6.8235,-87.1461,-81.3455,1.3158,-23572.8177,-345.0805,-19864.6118,-3433.545,70.4196,-23404.4482,-316.7675,-19745.328,-3412.8873,70.5347,-164.0579,-0.125,-87.1461,-78.1026,1.3158,-0.771884416
1pbq,-21746.1051,-38360.4858,-6624.7932,140.394,-21691.541,-38211.7211,-6662.8602,141.1405,-52.1948,-76.2084,-34.8503,1.9839,-45217.6696,-429.5382,-38360.4858,-6568.0397,140.394,-45075.2959,-399.1333,-38211.7211,-6605.5819,141.1405,-106.8412,0.756,-76.2084,-33.3726,1.9839,-1.101465813
1pfu,-21511.5775,-39314.1386,-6423.4107,113.5764,-21370.2237,-39052.2692,-6219.7946,113.9253,-154.1073,-347.3163,-133.0976,1.8259,-51111.3787,-5567.9508,-39314.1386,-6342.8656,113.5764,-50613.9485,-5531.826,-39052.2692,-6143.7786,113.9253,-474.1895,-1.5348,-347.3163,-127.1643,1.8259,-0.600379128
1pgp,-33504.8804,-70278.3105,-8414.9936,165.8985,-33349.5429,-70001.976,-8561.1537,166.6247,-234.1568,-96.2815,-115.5264,2.088,-87911.2534,-9553.9049,-70278.3105,-8244.9365,165.8985,-87743.4908,-9529.1722,-70001.976,-8378.9673,166.6247,-207.4777,1.9362,-96.2815,-115.2203,2.088,-1.044279705
1phw,-37022.9476,-79348.7292,-10930.9299,187.2646,-36866.627,-79319.1486,-10943.4915,187.8247,-209.3149,-27.9596,-44.3864,1.7726,-100019.3131,-10300.8611,-79348.7292,-10556.9874,187.2646,-99993.556,-10289.2371,-79319.1486,-10572.9951,187.8247,-72.3863,1.3089,-27.9596,-47.5082,1.7726,-0.716353481
1pkx,-44370.4186,-84017.2582,-10794.677,215.5837,-44047.8244,-83908.4119,-10858.7688,216.2144,-341.253,9.4353,-76.1413,2.6621,-106195.2211,-11747.9117,-84017.2582,-10645.6349,215.5837,-106099.8174,-11689.3761,-83908.4119,-10718.2438,216.2144,-71.3074,-4.9023,9.4353,-78.5025,2.6621,-1.160649462
1pme,-13458.2686,-23137.46,-3819.5197,79.5323,-13401.9351,-23093.833,-3843.1488,80.3204,-77.1162,-17.5306,-27.3272,3.2893,-30224.035,-3372.8195,-23137.46,-3793.2878,79.5323,-30149.8409,-3319.4581,-23093.833,-3816.8702,80.3204,-46.6814,-5.3646,-17.5306,-27.0755,3.2893,-1.344425814
1pot,-11468.884,-24438.2835,-3660.9781,66.1356,-11405.6635,-23634.3444,-4355.434,66.5235,-62.7571,259.274,-370.8444,2.1626,-31168.3793,-3177.6628,-24438.2835,-3618.5686,66.1356,-30838.6897,-3112.8115,-23634.3444,-4158.0573,66.5235,-104.6182,-2.438,259.274,-363.6169,2.1626,-1.021756953
1ppc,-6777.9177,-15942.3194,-2129.2613,45.7059,-6608.9579,-15685.3531,-2083.3177,46.0488,-182.1528,-230.2037,-90.0929,3.8508,-15186.7655,2841.6428,-15942.3194,-2131.7948,45.7059,-14817.6882,2908.2345,-15685.3531,-2086.6184,46.0488,-329.5839,-13.1251,-230.2037,-90.1059,3.8508,-1.090846067
1pph,-6772.3626,-15855.6398,-2095.5969,45.881,-6598.454,-15712.3987,-2059.4733,46.2119,-178.748,-107.6053,-80.2437,3.314,-15049.5253,2852.1108,-15855.6398,-2091.8774,45.881,-14812.8109,2911.6536,-15712.3987,-2058.2777,46.2119,-195.0993,-11.0417,-107.6053,-79.7663,3.314,-1.067001869
1ppi,-19257.1076,-36156.6504,-3533.4165,86.7636,-19333.0553,-35420.8147,-3723.4641,88.1294,56.3847,-412.1713,-159.5023,4.9566,-40600.0968,-1080.4188,-36156.6504,-3449.7912,86.7636,-39939.4068,-977.0343,-35420.8147,-3629.6873,88.1294,-604.1759,-20.5142,-412.1713,-176.4471,4.9566,-0.966861549
1ppk,-9927.5694,-19929.1453,-5945.1566,61.68,-9782.7804,-19689.6645,-6066.1119,63.4145,-233.0693,-166.0683,-46.7216,4.2497,-27951.4626,-2207.077,-19929.1453,-5876.9203,61.68,-27795.724,-2127.6529,-19689.6645,-6041.8211,63.4145,-224.2593,-14.4006,-166.0683,-48.0401,4.2497,-1.22160719
1ppl,-9713.2165,-20543.5204,-5579.254,61.2364,-9737.7596,-20023.9555,-5729.4345,63.2763,-97.2096,-449.472,-48.3387,4.6338,-28210.7548,-2225.9708,-20543.5204,-5502.5,61.2364,-27806.0089,-2129.7266,-20023.9555,-5715.6031,63.2763,-512.8564,-17.8211,-449.472,-50.1971,4.6338,-1.28755877
1ppm,-9820.0864,-20223.1649,-5961.9064,61.7909,-9788.3517,-19675.72,-6078.5236,63.642,-122.0664,-472.5974,-55.1727,4.7595,-28272.4798,-2200.1827,-20223.1649,-5910.9231,61.7909,-27778.9909,-2113.3377,-19675.72,-6053.5752,63.642,-539.5482,-14.5244,-472.5974,-57.186,4.7595,-1.054714751
1pr5,-49765.8772,-96465.6782,-17155.8282,221.2514,-49574.062,-96423.5714,-17198.6448,222.0899,-201.3576,28.5596,-40.481,2.2503,-126802.2591,-13698.2843,-96465.6782,-16859.548,221.2514,-126769.5755,-13659.7449,-96423.5714,-16908.3491,222.0899,-14.868,-3.0308,28.5596,-42.6471,2.2503,-0.819654992
1pro,-7189.0373,-14091.1053,-1883.9921,48.2716,-7243.8762,-13891.6791,-1962.3298,50.1977,-14.9076,-116.927,-79.9739,4.1399,-17737.4354,-1833.5427,-14091.1053,-1861.0591,48.2716,-17511.0321,-1734.3545,-13891.6791,-1935.1962,50.1977,-215.1318,-19.6038,-116.927,-82.7409,4.1399,-1.454881635
1ps3,-39461.9513,-71427.922,-8703.2949,172.8623,-39680.0321,-71219.6735,-8896.5924,173.1972,33.8453,-158.3107,-43.1171,1.9065,-86531.9093,-6719.8968,-71427.922,-8556.9528,172.8623,-86504.3808,-6686.3575,-71219.6735,-8771.547,173.1972,-205.9845,-2.7685,-158.3107,-46.8118,1.9065,-0.494505266
1pvn,-52139.9098,-105739.577,-11784.4391,239.8224,-51878.7341,-105582.2389,-11916.2144,240.6849,-308.9478,40.3978,-117.1983,2.6031,-131789.4956,-14723.8272,-105739.577,-11565.9138,239.8224,-131688.3223,-14677.7124,-105582.2389,-11669.0559,240.6849,-78.4085,-3.3255,40.3978,-118.0839,2.6031,-1.370652673
1pxn,-11277.3382,-19915.1896,-3344.6318,70.9479,-10981.3834,-20027.1462,-3376.834,72.1478,-330.9284,132.6768,-27.4239,2.7324,-25949.384,-2788.5912,-19915.1896,-3316.5512,70.9479,-26046.4973,-2740.5083,-20027.1462,-3350.9906,72.1478,106.6243,-0.8406,132.6768,-27.9442,2.7324,-1.180267414
1pxo,-11361.7551,-19953.4152,-3391.5068,72.1993,-11072.3141,-20080.9454,-3432.0205,73.2797,-338.1003,138.0901,-22.4715,2.6857,-26060.759,-2814.5766,-19953.4152,-3364.9664,72.1993,-26185.9098,-2772.8733,-20080.9454,-3405.3709,73.2797,118.4781,-0.4006,138.0901,-21.8972,2.6857,-1.297993815
1pxp,-11216.5682,-19807.6623,-3433.0418,71.0003,-10964.8105,-19935.5613,-3463.8148,72.2573,-289.5042,136.9352,-20.2954,3.0288,-25960.1558,-2814.6402,-19807.6623,-3408.8536,71.0003,-26067.1182,-2762.8254,-19935.5613,-3440.9887,72.2573,118.9672,-0.2106,136.9352,-20.7861,3.0288,-1.137671691
1pyn,-11959.4465,-19557.0876,-4080.0002,65.2555,-11795.5034,-19623.9363,-4188.2907,65.673,-241.7331,144.1774,-52.0439,4.7982,-26232.337,-2738.3216,-19557.0876,-4002.1833,65.2555,-26335.2674,-2669.9227,-19623.9363,-4107.0813,65.673,87.9181,-10.0925,144.1774,-50.965,4.7982,-1.021756953
1pz5,-14972.9132,-30636.4484,-3750.2091,97.4445,-14826.973,-29790.3186,-3654.1101,97.6231,-206.1487,-803.6371,-204.9404,5.9617,-38193.0745,-3877.5448,-30636.4484,-3776.5258,97.4445,-37149.1773,-3768.4113,-29790.3186,-3688.0706,97.6231,-1042.7698,-42.2622,-803.6371,-202.8322,5.9617,-1.011839372
1pzi,-21054.5647,-38299.3952,-5923.696,102.8887,-21055.7017,-38138.3621,-5937.5893,102.8406,3.6339,-111.8238,-35.3153,2.5444,-45241.6384,-1173.4348,-38299.3952,-5871.6972,102.8887,-45063.5013,-1145.8157,-38138.3621,-5882.1641,102.8406,-153.5005,-3.0647,-111.8238,-41.1564,2.5444,-0.863901077
1pzo,-11049.5983,-18175.1529,-2782.5481,57.6495,-11018.5021,-18128.8229,-2790.516,58.2535,-44.1368,-37.631,-17.1939,2.8183,-22682.1714,-1817.6428,-18175.1529,-2747.0251,57.6495,-22604.1787,-1778.5738,-18128.8229,-2755.0354,58.2534,-56.032,-3.5138,-37.631,-17.7055,2.8183,
1pzp,-11145.8906,-18170.4958,-2558.8769,57.1181,-11071.1417,-18255.2972,-2552.0641,57.6468,-90.0635,84.0537,-24.8181,2.9096,-22477.9481,-1832.3868,-18170.4958,-2532.1836,57.1181,-22516.4785,-1793.1405,-18255.2972,-2525.6876,57.6468,59.3786,-2.4812,84.0537,-25.1035,2.9096,-0.718168914
1q1g,-52211.5097,-108177.7067,-12786.8896,239.4739,-52122.9553,-107945.2363,-12953.4529,240.401,-139.5407,-36.2857,-84.0435,2.5086,-135042.0819,-14559.1802,-108177.7067,-12544.6688,239.4739,-134920.2139,-14502.7693,-107945.2363,-12712.6093,240.401,-122.7068,-4.6751,-36.2857,-84.2547,2.5086,-1.28896064
1q54,-14920.4767,-23027.5028,-4034.7656,75.6284,-14447.9632,-23506.2703,-4151.6056,76.4836,-605.9898,513.8576,-54.7861,2.2043,-30401.2098,-3475.0552,-23027.5028,-3974.2801,75.6284,-30964.596,-3447.1985,-23506.2703,-4087.6108,76.4836,460.2757,1.1979,513.8576,-56.9841,2.2043,-1.059864997
1q5k,-27865.4093,-44429.4018,-8736.1757,158.1188,-27703.9829,-44476.7967,-8744.576,158.8674,-170.1582,67.5529,-23.9875,2.7494,-59657.4861,-6708.9755,-44429.4018,-8677.2275,158.1188,-59670.8174,-6666.1404,-44476.7967,-8686.7476,158.8674,44.4983,-2.1868,67.5529,-23.6172,2.7494,-1.202507434
1q65,-15333.8844,-24371.9199,-3848.3968,73.5721,-15224.29,-24462.3024,-3812.1372,74.4104,-121.3882,203.2516,-164.5487,2.788,-31832.2592,-3717.4809,-24371.9199,-3816.4305,73.5721,-31838.3264,-3670.0453,-24462.3024,-3780.3891,74.4104,38.8431,-4.5423,203.2516,-162.6541,2.788,-1.018469274
1q72,-14307.7247,-28706.0965,-3873.2803,96.7607,-14277.2122,-28853.657,-3857.0683,97.4333,-62.6869,151.7044,-55.969,2.7661,-33060.6099,-539.1278,-28706.0965,-3912.1462,96.7607,-33143.5169,-492.3456,-28853.657,-3894.9475,97.4333,94.2528,-5.6268,151.7044,-54.5909,2.7661,-1.154549191
1q7a,-4409.9739,-8636.7961,-1786.452,37.55,-4370.0742,-8662.2819,-1803.0981,38.8587,-67.212,32.7426,-22.1977,2.966,-5822.25,4531.077,-8636.7961,-1754.0809,37.55,-5836.5025,4570.5609,-8662.2819,-1783.6403,38.8587,6.4111,-5.5415,32.7426,-23.7559,2.966,-1.183614703
1q84,-41171.1012,-69521.8719,-9451.7276,187.4513,-41048.1524,-69287.3592,-9798.9893,189.5354,-179.357,119.1477,-70.2071,5.3162,-84941.3257,-6214.1762,-69521.8719,-9392.7289,187.4513,-84937.3658,-6106.3747,-69287.3592,-9733.1673,189.5354,41.1922,-10.2262,119.1477,-73.0455,5.3162,-1.441458257
1q8t,-14706.5753,-26132.298,-4309.6893,83.1521,-14611.6053,-26186.9522,-4340.6132,84.3301,-130.5896,125.6308,-79.4394,2.5892,-33851.8238,-3548.5839,-26132.298,-4254.094,83.1521,-33890.0424,-3504.0048,-26186.9522,-4283.4155,84.3301,48.2846,-2.5811,125.6308,-77.3543,2.5892,-0.936148601
