dataset group name,Dataset Name,Host,Guest,Ex _G_(kcal/mol),Ex _G_SEM,EX _H_(kcal/mol),EX _H_SEM,pb_guest_Etot,pb_guest_VDWAALS,pb_guest_EELEC,pb_guest_EPB,pb_guest_ECAVITY,pb_host_Etot,pb_host_VDWAALS,pb_host_EELEC,pb_host_EPB,pb_host_ECAVITY,pb_complex_Etot,pb_complex_VDWAALS,pb_complex_EELEC,pb_complex_EPB,pb_complex_ECAVITY,gb_Complex_Etot,gb_Complex_1-4EEL,gb_Complex_EELEC,gb_Complex_EGB,gb_Complex_ESURF,gb_guest_Etot,gb_guest_1-4EEL,gb_guest_EELEC,gb_guest_EGB,gb_guest_ESURF,gb_host_Etot,gb_host_1-4EEL,gb_host_EELEC,gb_host_EGB,gb_host_ESURF,gb_delta_H,pb_delta_H,EX _delta_H_(kcal/mol)
pdbbind,refined,1lst,guest-ligand,-1.236308119,NA,NA,NA,-304.6,-2.144,-184.3,-120,1.8597,-22167.14,-1371.646,-18128.98,-2722,55.959,-22558.307,-1421.7364,-18631.68,-2561,55.665,-8879.46,12303,-18631.68,-2606,55.665,-59.23,248.28,-184.3,-125.1,1.8597,-8809.54,12054.3,-18129,-2790.78,55.96,-58.6364,-86.567,
pdbbind,refined,1lvu,guest-ligand,-1.002883982,NA,NA,NA,78.535,-4.077,176.23,-96.24,2.6265,-141128.8,-16254.38,-109097.3,-16066,288.75,-141053.31,-16294.741,-109098.5,-15948,287.95,-66596.29,58369,-109098.5,-16154,287.95,-412.7,-493.3,176.23,-98.32,2.6265,-66214.9,58862,-109097,-16268.3,288.7,-4.974,-3.045,
pdbbind,refined,1lyb,guest-ligand,-1.461219723,NA,NA,NA,-381.8,-17.84,-239.4,-129.8,5.2967,-27689.7,15.4233,-24140.16,-3637,72.041,-28034.858,-82.7033,-24426.8,-3595,70.062,-11208.8,16847,-24426.8,-3699,70.062,-215.7,145.69,-239.4,-127.3,5.2967,-11065.3,16701.5,-24140.2,-3698.71,72.04,-8.0866,36.642,
pdbbind,refined,1lyx,guest-ligand,-0.907756207,NA,NA,NA,-229.6,-0.258,-117.8,-113,1.4463,-46915.61,-4780.839,-36920.86,-5326,111.99,-47114.294,-4799.7761,-37088.04,-5338,111.74,-20178.39,22218,-37088.04,-5420,111.74,-255.4,-22.45,-117.8,-116.6,1.4463,-19976.1,22240.1,-36920.9,-5407.29,112,34.4309,30.916,
pdbbind,refined,1lzq,guest-ligand,-1.276224312,NA,NA,NA,-355.6,-19.13,-218.1,-123.6,5.2352,-17455.81,-1724.237,-13768.4,-2012,48.714,-17796.256,-1838.4917,-14109.19,-1895,46.534,-7265.162,8702,-14109.19,-1904,46.534,-226.9,109.88,-218.1,-123.9,5.2352,-7155.37,8592.12,-13768.4,-2027.8,48.71,21.9833,15.154,
pdbbind,refined,1m0n,guest-ligand,-0.478504318,NA,NA,NA,-242.6,-0.277,-150.3,-94.99,2.9561,-147674.3,-17228.18,-117188.2,-13497,239.05,-147816.97,-17278.018,-117364.1,-13413,238.04,-67542.08,63293,-117364.1,-13709,238.04,-342.1,-100.9,-150.3,-93.94,2.9561,-67346.9,63393.9,-117188,-13791.6,239.1,97.359,99.93,
pdbbind,refined,1m0o,guest-ligand,-0.502348515,NA,NA,NA,-255.5,-1.201,-158.6,-98.52,2.9012,-147367.9,-17155.46,-117301.2,-13153,241.82,-147585.08,-17204.036,-117558.2,-13064,240.85,-67471.54,63228,-117558.2,-13382,240.85,-397.8,-144.4,-158.6,-97.65,2.9012,-67158.1,63372.6,-117301,-13471.4,241.8,36.985,38.32,
pdbbind,refined,1m0q,guest-ligand,-0.815045495,NA,NA,NA,-244,-0.556,-152.3,-93.81,2.7098,-147690.8,-17375.38,-116679.7,-13876,240.09,-147847.31,-17420.296,-116875.2,-13791,239.25,-67674.97,63198,-116875.2,-14237,239.25,-392.4,-147.4,-152.3,-95.45,2.7098,-67423.5,63345.2,-116680,-14329.1,240.1,96.57,87.49,
pdbbind,refined,1m1b,guest-ligand,-0.923409269,NA,NA,NA,-120.9,-1.203,-46.76,-74.44,1.4905,-109513.1,-11920.23,-84180.84,-13594,182.24,-109519.93,-11934.877,-84202.68,-13564,181.96,-46971.26,50855,-84202.68,-13805,181.96,-272,-148,-46.76,-78.74,1.4905,-46827.6,51002.7,-84180.8,-13831.7,182.2,114.896,114.07,
pdbbind,refined,1m2p,guest-ligand,-1.085956064,NA,NA,NA,-134.2,3.2585,55.105,-194.8,2.2251,-30872.55,-3308.171,-22822.28,-4819,76.537,-30890.748,-3342.8275,-22568.75,-5055,75.66,-13921.89,13705,-22568.75,-5134,75.66,-116.8,21.397,55.105,-195.5,2.2251,-13944.3,13683.9,-22822.3,-4882.49,76.54,101.295,116.002,
pdbbind,refined,1m2q,guest-ligand,-1.084973263,NA,NA,NA,162.69,2.8388,180.22,-22.53,2.1664,-31046.02,-3269.327,-22910.48,-4943,76.599,-30895.647,-3301.6388,-22745.78,-4924,75.895,-14201.44,13467,-22745.78,-4999,75.895,-148.6,-309.1,180.22,-21.8,2.1664,-14074.6,13776.5,-22910.5,-5017.16,76.6,-13.3906,-12.317,
pdbbind,refined,1m2r,guest-ligand,-1.119377591,NA,NA,NA,61.187,5.6759,75.036,-21.72,2.1992,-31186.96,-3292.954,-23049.14,-4922,76.984,-31144.2,-3326.3184,-22983.71,-4910,76.187,-14224.18,13667,-22983.71,-4984,76.187,-101.9,-157.7,75.036,-21.45,2.1992,-14143.2,13824.8,-23049.1,-4995.82,76.98,-18.1203,-18.427,
pdbbind,refined,1m2x,guest-ligand,-0.853865001,NA,NA,NA,-176.6,-2.006,-92.28,-84.37,2.0877,-21762.58,-2121.004,-16703.8,-2990,52.176,-21892.913,-2149.5645,-16757.93,-3037,51.702,-7951.573,11841,-16757.93,-3087,51.702,-52.51,124.04,-92.28,-86.36,2.0877,-7971.21,11717.2,-16703.8,-3036.83,52.18,45.5925,46.267,
pdbbind,refined,1m48,guest-ligand,-0.976366698,NA,NA,NA,-99.81,-7.104,-18.2,-78.72,4.2147,-10688.07,-400.359,-8544.906,-1781,38.1,-10837.806,-455.5264,-8712.803,-1708,38.21,-5205.236,5189.2,-8712.803,-1720,38.21,-116.8,-23.54,-18.2,-79.24,4.2147,-5088.98,5212.79,-8544.91,-1794.96,38.1,-47.5194,-49.926,
pdbbind,refined,1m4h,guest-ligand,-1.352036909,NA,NA,NA,-1079,-25.07,-688,-373,7.0814,21422.257,51925.207,-26228.98,-4354,80.256,20325.303,51793.939,-26789.22,-4758,78.438,-14226.18,17272,-26789.22,-4788,78.438,-289.9,769.43,-688,-378.4,7.0814,-14020.2,16502.8,-26229,-4374.34,80.26,-22.278,-17.954,
pdbbind,refined,1m5w,guest-ligand,-0.870968296,NA,NA,NA,-249.1,-1.606,15.508,-265,1.9262,-173291.4,-18793.8,-124716.2,-30111,329.75,-173451.69,-18822.408,-125834.3,-29124,329.12,-80171.44,74938,-125834.3,-29605,329.12,-368,-115.4,15.508,-270,1.9262,-79908.2,75053.8,-124716,-30575.6,329.7,77.758,88.81,
pdbbind,refined,1m7d,guest-ligand,-1.0976258,NA,NA,NA,-264.1,-13.4,-185.6,-68.77,3.6276,-34684.11,-1247.325,-29742,-3793,98.516,-34930.507,-1308.8848,-29992.89,-3726,97.595,-14912.29,18680,-29992.89,-3697,97.595,-43.49,198.7,-185.6,-60.24,3.6276,-14921.6,18481.3,-29742,-3759.41,98.52,4.6402,17.703,
pdbbind,refined,1m7i,guest-ligand,-1.011839372,NA,NA,NA,-483.9,-22.95,-390.1,-76.02,5.1879,-36294.37,-2851.208,-29891.27,-3651,99.515,-36729.135,-2933.2198,-30309.14,-3586,98.919,-14784.19,18973,-30309.14,-3547,98.919,15.014,462.29,-390.1,-62.35,5.1879,-14897.3,18511.2,-29891.3,-3616.69,99.52,39.0342,49.135,
pdbbind,refined,1m7y,guest-ligand,-1.436551369,NA,NA,NA,-344.3,-6.077,-190.4,-151.2,3.3779,-77711.89,-8656.71,-61028.27,-8181,153.87,-78072.207,-8726.6834,-61461.92,-8036,152.87,-31728.48,37685,-61461.92,-8105,152.87,-290.8,52.086,-190.4,-155.9,3.3779,-31488.2,37633.4,-61028.3,-8247.13,153.9,-13.3764,-16.017,
pdbbind,refined,1m83,guest-ligand,-0.734265259,NA,NA,NA,733.38,-7.622,1006.3,-268.4,3.1665,-59949.5,-6652.696,-45610.43,-7815,129.01,-58997.085,-6711.8058,-44569.52,-7844,127.87,-28272.92,24131,-44569.52,-7963,127.87,-1219,-1969,1006.3,-259.1,3.1665,-27290.1,26100.5,-45610.4,-7909.19,129,184.6922,219.035,
pdbbind,refined,1mai,guest-ligand,-1.139470793,NA,NA,NA,-313.9,-1.653,-155.6,-159.3,2.6224,-10867.21,-1110.881,-7783.377,-2007,34.185,-11202.509,-1131.2517,-8239.137,-1866,33.962,-6461.454,3640.9,-8239.137,-1897,33.962,-631,-317.7,-155.6,-160.4,2.6224,-5834.61,3958.63,-7783.38,-2044.05,34.18,-14.5617,-21.399,
pdbbind,refined,1mes,guest-ligand,-1.224732197,NA,NA,NA,-150.8,-15.16,-91.9,-47.95,4.2396,-17388.41,-1706.36,-13846.35,-1885,48.901,-17530.832,-1796.0913,-13981.16,-1801,47.16,-7073.15,8684.5,-13981.16,-1824,47.16,-57.7,70.788,-91.9,-40.83,4.2396,-7092.59,8613.72,-13846.3,-1908.87,48.9,2.5687,8.378,
pdbbind,refined,1met,guest-ligand,-1.344425814,NA,NA,NA,-152.1,-14.51,-92.89,-48.89,4.2238,-17452.63,-1714.836,-13796.72,-1991,49.921,-17588.382,-1800.536,-13937,-1899,48.079,-7028.185,8778.3,-13937,-1918,48.079,-58.79,72.979,-92.89,-43.1,4.2238,-7052.95,8705.31,-13796.7,-2011.47,49.92,12.365,16.348,
pdbbind,refined,1mfa,guest-ligand,-0.970443649,NA,NA,NA,-281,-11.67,-217.8,-54.89,3.3356,-18258.94,-228.9441,-15991.81,-2092,54.188,-18552.965,-272.4422,-16230.93,-2104,54.177,-7859.815,10395,-16230.93,-2079,54.177,36.47,293.32,-217.8,-42.4,3.3356,-7904.71,10102.2,-15991.8,-2069.26,54.19,-23.4031,-13.025,
pdbbind,refined,1mfd,guest-ligand,-1.001755101,NA,NA,NA,-278,-10.59,-217.3,-53.54,3.4079,7566729.1,7599928.2,-29788.76,-3504,93.389,7566441.3,7599881.3,-30028.93,-3504,93.291,-13777.98,19618,-30028.93,-3460,93.291,35.532,293.02,-217.3,-43.58,3.4079,-13831.9,19324.7,-29788.8,-3461.18,93.39,-17.922,-9.8,
pdbbind,refined,1mfi,guest-ligand,-1.032587572,NA,NA,NA,-88.39,0.2735,-10.19,-80.25,1.7766,-29684.79,-3266.661,-23764.71,-2720,66.902,-29806.552,-3296.2898,-23938.67,-2638,66.545,-12449.68,14080,-23938.67,-2657,66.545,-43.26,45.819,-10.19,-80.67,1.7766,-12407.7,14033.9,-23764.7,-2743.81,66.9,-28.6223,-33.372,
pdbbind,refined,1mh5,guest-ligand,-1.33217391,NA,NA,NA,-435.6,-8.961,-308.3,-122.3,3.8837,-28411.62,-599.8827,-24163.34,-3738,89.839,-28884.971,-662.6052,-24623.5,-3688,89.325,-12709.37,15472,-24623.5,-3647,89.325,-197.8,230.48,-308.3,-123.9,3.8837,-12527.9,15241.3,-24163.3,-3695.7,89.84,-37.4315,-37.751,
pdbbind,refined,1mjj,guest-ligand,-1.300746114,NA,NA,NA,-370.9,-9.171,-271.8,-93.88,3.9336,-36805.68,-3825.726,-29287.18,-3787,94.319,-37229.62,-3890.6854,-29765.4,-3667,93.867,-14306.54,18985,-29765.4,-3620,93.867,-172.7,186.69,-271.8,-91.51,3.9336,-14138.3,18798.7,-29287.2,-3744.16,94.32,-51.3284,-53.04,
pdbbind,refined,1mmq,guest-ligand,-1.210539683,NA,NA,NA,-226.8,-13.24,-174.4,-42.92,3.7937,-14549.24,-1507.982,-10962.37,-2121,41.974,-14761.699,-1571.0164,-11181.97,-2050,41.61,-5265.944,7966.4,-11181.97,-2092,41.61,-54.8,157.53,-174.4,-41.74,3.7937,-5270.34,7808.88,-10962.4,-2158.82,41.97,9.4016,14.341,
pdbbind,refined,1mmr,guest-ligand,-1.011839372,NA,NA,NA,-205.2,-11.84,-135.9,-61.44,3.9543,-14642.72,-1506.848,-11084.14,-2094,41.941,-14803.415,-1570.7202,-11248.71,-2025,41.508,-5719.639,7560.6,-11248.71,-2073,41.508,-275.9,-88.16,-135.9,-55.84,3.9543,-5527.47,7648.8,-11084.1,-2134.08,41.94,31.6988,44.505,
pdbbind,refined,1moq,guest-ligand,-0.744761153,NA,NA,NA,-253.5,-2.61,-124.3,-128.6,2.0739,-66600.86,-7455.872,-51244.71,-8018,117.58,-66780.543,-7495.2095,-51652.09,-7750,116.78,-27407.88,31933,-51652.09,-7805,116.78,-248.1,1.1816,-124.3,-127,2.0739,-27258.8,31931.5,-51244.7,-8063.1,117.6,62.2925,73.817,
pdbbind,refined,1mq5,guest-ligand,-1.318334746,NA,NA,NA,18.297,-7.082,215.56,-194.2,4.0598,-18812.44,4172.4297,-19372.4,-3679,66.095,-18819.276,4089.7847,-19118.03,-3856,65.157,-11070.73,11877,-19118.03,-3895,65.157,-48.5,-69.8,215.56,-198.3,4.0598,-11072.7,11947.2,-19372.4,-3713.67,66.1,-25.093,-25.133,
pdbbind,refined,1mq6,guest-ligand,-1.446863699,NA,NA,NA,34.43,-4.435,106.55,-71.96,4.2814,-18868.56,3971.3989,-19356.12,-3550,66.592,-18875.527,3893.5331,-19246,-3589,65.801,-11249.48,11559,-19246,-3628,65.801,-192.8,-231.2,106.55,-72.43,4.2814,-11087.6,11790.3,-19356.1,-3588.41,66.59,-42.5108,-41.397,
pdbbind,refined,1mrn,guest-ligand,-0.905107196,NA,NA,NA,1773.6,-13.17,1920.7,-139.2,5.2533,-35053.23,-3784.632,-27081.96,-4274,87.056,-33237.834,-3876.4906,-25192,-4255,85.949,-19691.49,9688.6,-25192,-4274,85.949,-2036,-3833,1920.7,-129.4,5.2533,-17769.6,13521.4,-27082,-4296.1,87.06,35.4214,41.796,
pdbbind,refined,1mrs,guest-ligand,-0.825746415,NA,NA,NA,84.666,-4.506,148.53,-61.93,2.5617,-34913,-3827.126,-26984.61,-4189,87.726,-34813.379,-3878.3631,-26884.08,-4138,86.778,-18050.12,12922,-26884.08,-4175,86.778,-430.5,-520,148.53,-61.65,2.5617,-17679.5,13442.2,-26984.6,-4224.85,87.73,13.1489,14.955,
pdbbind,refined,1mrw,guest-ligand,-1.363275531,NA,NA,NA,-123.4,-11.4,-75.74,-40.25,4.0072,-17609.18,-1747.697,-13704.48,-2207,50.023,-17700.632,-1841.3706,-13811.49,-2096,48.178,-6869.828,9016.1,-13811.49,-2123,48.178,-77.99,32.098,-75.74,-38.35,4.0072,-6905.08,8984.01,-13704.5,-2234.64,50.02,30.9684,31.948,
pdbbind,refined,1mrx,guest-ligand,-1.189427897,NA,NA,NA,-122.7,-10.81,-73.36,-42.53,4.0135,-17647.49,-1748.962,-13752.17,-2196,50.053,-17741.346,-1839.953,-13858.37,-2091,48.201,-6873.72,9051.4,-13858.37,-2115,48.201,-77.14,31.859,-73.36,-39.65,4.0135,-6906.08,9019.51,-13752.2,-2223.47,50.05,29.319,28.844,
pdbbind,refined,1msm,guest-ligand,-1.409681207,NA,NA,NA,-170.2,-12.22,-112.1,-50.19,4.317,-17625.79,-1752.741,-13673.42,-2250,50.352,-17772.488,-1853.665,-13823.91,-2143,48.451,-6882.923,9065.9,-13823.91,-2173,48.451,-66.81,88.975,-112.1,-47.96,4.317,-6924.75,8976.9,-13673.4,-2278.59,50.35,19.933,23.502,
pdbbind,refined,1msn,guest-ligand,-1.324304945,NA,NA,NA,-171.2,-11.57,-113.9,-50.06,4.3937,-17629.01,-1742.508,-13765.24,-2172,51.159,-17779.826,-1837.4552,-13921.65,-2070,49.137,-6899.968,9068.8,-13921.65,-2096,49.137,-67.2,90.106,-113.9,-47.75,4.3937,-6936.33,8978.69,-13765.2,-2200.93,51.16,20.1848,20.384,
pdbbind,refined,1mtr,guest-ligand,-1.276939024,NA,NA,NA,-261.9,-16.52,-164,-86.04,4.6822,-17094.12,-1690.379,-13354.01,-2100,50.515,-17413.863,-1797.6121,-13604,-2061,48.475,-7076.73,8551.9,-13604,-2073,48.475,-81.34,161.33,-164,-83.31,4.6822,-7031.34,8390.55,-13354,-2118.4,50.51,-54.7631,-57.843,
pdbbind,refined,1mu6,guest-ligand,-1.275508749,NA,NA,NA,-260.7,-6.175,-224.8,-33.28,3.537,-21600.96,-2291.338,-15853.35,-3515,59.106,-21890.51,-2346.348,-16095.85,-3507,58.728,-9769.522,9811.8,-16095.85,-3544,58.728,46.807,302.26,-224.8,-34.16,3.537,-9833.7,9509.5,-15853.4,-3548.95,59.11,-31.464,-28.85,
pdbbind,refined,1mu8,guest-ligand,-1.318334746,NA,NA,NA,-238.5,-5.807,-201.8,-34.56,3.6578,-21555.85,-2282.464,-15799.6,-3533,59.047,-21827.709,-2341.6518,-16015.5,-3529,58.613,-9758.41,9765.8,-16015.5,-3567,58.613,40.666,274.04,-201.8,-35.24,3.6578,-9815,9491.72,-15799.6,-3566.16,59.05,-37.4568,-33.359,
pdbbind,refined,1mue,guest-ligand,-1.29384155,NA,NA,NA,-216.7,-5.645,-182.7,-31.93,3.4986,-18529.28,822.1634,-15943.78,-3466,58.508,-18773.389,765.9038,-16144.32,-3453,58.073,-9850.809,9724.5,-16144.32,-3489,58.073,14.752,225.84,-182.7,-31.93,3.4986,-9884.22,9498.62,-15943.8,-3497.58,58.51,-31.9556,-27.409,
pdbbind,refined,1my4,guest-ligand,-1.16582935,NA,NA,NA,-235.3,-3.6,-167.9,-65.73,2.007,-48430.32,-4101.469,-37711.4,-6731,114.03,-48725.396,-4152.2888,-38033.84,-6653,113.49,-18844.44,25802,-38033.84,-6727,113.49,-168.8,66.2,-167.9,-69.04,2.007,-18660.7,25736.2,-37711.4,-6799.58,114,-62.1598,-59.776,
pdbbind,refined,1n0s,guest-ligand,-1.204928419,NA,NA,NA,-28.29,-5.082,60.27,-86.17,2.6908,-15102.69,110.3949,-12981.14,-2282,50.149,-15155.316,63.9171,-13059.42,-2209,49.195,-6274.361,8957.7,-13059.42,-2222,49.195,-185,-160.6,60.27,-87.34,2.6908,-6107.65,9118.26,-12981.1,-2294.92,50.15,-23.1068,-24.336,
pdbbind,refined,1n1m,guest-ligand,-1.044279705,NA,NA,NA,-171.7,-3.736,-104.8,-65.24,2.0237,-124202.7,-6515.417,-100483.3,-17482,278.38,-124404.65,-6557.7558,-101047.6,-17077,277.85,-54635.51,63298,-101047.6,-17164,277.85,-4.746,165.25,-104.8,-67.25,2.0237,-54635.3,63132.7,-100483,-17563,278.4,-34.0668,-30.25,
pdbbind,refined,1n2v,guest-ligand,-0.843658193,NA,NA,NA,-133.6,-2.153,-110.1,-23.51,2.1888,-32118.52,-3694.314,-24624.51,-3874,74.633,-32267.608,-3728.9394,-24773.77,-3839,73.881,-15230.59,13338,-24773.77,-3869,73.881,23.244,156.11,-110.1,-24.94,2.1888,-15270.7,13181.7,-24624.5,-3902.57,74.63,-15.6064,-15.488,
pdbbind,refined,1n3i,guest-ligand,-1.31095623,NA,NA,NA,-31.32,-5.427,46.437,-74.7,2.3736,-64818.7,-7380.766,-48637.76,-8926,125.58,-64845.291,-7433.7277,-48951.18,-8585,124.9,-28196.72,29286,-48951.18,-8656,124.9,-135.1,-109.1,46.437,-74.79,2.3736,-28089.5,29394.7,-48637.8,-8972.08,125.6,-19.6547,4.729,
pdbbind,refined,1n3z,guest-ligand,-0.861050715,NA,NA,NA,-42.56,-4.535,25.812,-66.25,2.4119,-7592.209,2254.641,-7759.326,-2123,35.497,-7635.0982,2221.9797,-7777.08,-2115,35.246,-4704.629,5159.2,-7777.08,-2122,35.246,-373.1,-335.8,25.812,-65.51,2.4119,-4361.68,5495,-7759.33,-2132.85,35.5,2.0247,-0.3292,
pdbbind,refined,1n46,guest-ligand,-1.411966924,NA,NA,NA,-19.77,-4.796,8.9131,-27.14,3.2431,-45170.96,-4758.378,-32865.78,-7658,111.67,-45209.576,-4826.9169,-32880.94,-7612,110.74,-17859.25,22604,-32880.94,-7693,110.74,-84.39,-69.87,8.9131,-26.68,3.2431,-17815.4,22673.6,-32865.8,-7734.92,111.7,-23.2029,-18.846,
pdbbind,refined,1n4h,guest-ligand,-1.12767903,NA,NA,NA,-74.34,1.4672,-4.338,-74.62,3.1542,-22917.94,-2361.786,-18041.19,-2576,61.396,-23019.836,-2411.9319,-18014.63,-2653,60.062,-9554.803,11080,-18014.63,-2680,60.062,-78.13,-1.824,-4.338,-75.12,3.1542,-9503.51,11081.3,-18041.2,-2605.05,61.4,-24.7761,-27.556,
pdbbind,refined,1n4k,guest-ligand,-1.384543581,NA,NA,NA,-316.6,-1.687,-178.5,-139,2.6001,-26215.38,-2714.227,-19410.94,-4172,81.449,-26557.462,-2731.0399,-19929.36,-3978,80.931,-13156.41,10707,-19929.36,-4015,80.931,-631,-314.9,-178.5,-140.2,2.6001,-12519.8,11022.3,-19410.9,-4212.62,81.45,-20.7359,-25.482,
pdbbind,refined,1n51,guest-ligand,-0.947387223,NA,NA,NA,-392.1,-10.06,-282.8,-103.2,3.8402,-154945.2,-18018.11,-98892.2,-38363,328.32,-155159.83,-18100.938,-100074.1,-37312,326.96,-75709.07,61907,-100074.1,-37869,326.96,-57.68,324.6,-282.8,-103.3,3.8402,-75932.2,61582.4,-98892.2,-38950.6,328.3,208.042,177.47,
pdbbind,refined,1n5r,guest-ligand,-1.040054335,NA,NA,NA,43.41,-6.897,109.28,-62.61,3.6407,-89931.48,-10797.79,-70319.19,-9002,187.81,-89898.679,-10843.993,-70411.68,-8830,187.36,-41077.38,38014,-70411.68,-8867,187.36,-81.37,-132.7,109.28,-61.61,3.6407,-41023.6,38146.7,-70319.2,-9038.84,187.8,-11.716,-10.609,
pdbbind,refined,1n8v,guest-ligand,-1.078048206,NA,NA,NA,-5.037,-1.732,4.1673,-10.11,2.6349,-8635.208,708.5751,-7655.12,-1723,34.706,-8673.9562,666.7886,-7657.965,-1716,33.649,-4988.349,4388.2,-7657.965,-1752,33.649,-5.598,-3.718,4.1673,-8.683,2.6349,-4984.96,4391.93,-7655.12,-1756.48,34.71,-37.8455,-33.7112,
pdbbind,refined,1nc1,guest-ligand,-1.086937258,NA,NA,NA,7.4666,-2.849,37.95,-30.15,2.5161,-42659.64,-4261.885,-33034.17,-5449,85.357,-42657.414,-4316.9386,-33042.1,-5383,84.696,-15728.29,22688,-33042.1,-5459,84.696,-206.1,-217,37.95,-29.56,2.5161,-15566.8,22905.2,-33034.2,-5523.15,85.36,-7.5946,-5.2406,
pdbbind,refined,1nc3,guest-ligand,-0.965662747,NA,NA,NA,-33.78,-2.989,7.4962,-40.54,2.2514,-42615.82,-4281.15,-32217.87,-6202,85.531,-42675.326,-4330.5234,-32262.63,-6167,84.936,-15634.01,22808,-32262.63,-6264,84.936,-146.8,-118,7.4962,-38.53,2.2514,-15500.6,22926.1,-32217.9,-6294.41,85.53,-32.9944,-25.726,
pdbbind,refined,1ndv,guest-ligand,-1.067001869,NA,NA,NA,99.104,-3.107,245.23,-146.2,3.1948,-32507.18,-3193.863,-24394.31,-4990,71.168,-32411.355,-3241.3679,-24899.72,-4340,69.823,-14001.03,15308,-24899.72,-4479,69.823,-194.5,-296.5,245.23,-146.4,3.1948,-13813.5,15604.8,-24394.3,-5095.16,71.17,-37.4279,-3.279,
pdbbind,refined,1ndw,guest-ligand,-0.992646767,NA,NA,NA,-81.61,-2.71,-4.949,-76.56,2.6097,-32890.39,-3499.132,-25091.49,-4370,70.478,-32957.208,-3536.018,-25478.26,-4012,69.53,-13751.07,15732,-25478.26,-4074,69.53,-54.88,22.691,-4.949,-75.23,2.6097,-13769.4,15709.4,-25091.5,-4457.84,70.48,39.034,14.792,
pdbbind,refined,1ndy,guest-ligand,-1.091819303,NA,NA,NA,-91.52,-4.68,-14.06,-75.51,2.7293,-32914.54,-3519.52,-24756.93,-4709,70.457,-32993.516,-3566.5831,-25180.21,-4316,69.291,-13833.07,15673,-25180.21,-4395,69.291,-55.32,30.003,-14.06,-73.99,2.7293,-13851,15642.8,-24756.9,-4807.32,70.46,30.8669,12.544,
pdbbind,refined,1ndz,guest-ligand,-1.255858721,NA,NA,NA,-156,-8.277,-58.59,-93.02,3.9396,-32780.23,-3505.865,-24937.93,-4407,70.153,-32857.434,-3577.7365,-25396.44,-3951,68.174,-13720.71,15648,-25396.44,-4040,68.174,-155.9,-9.44,-58.59,-91.83,3.9396,-13699.8,15657.1,-24937.9,-4489.16,70.15,71.3955,78.796,
pdbbind,refined,1nf8,guest-ligand,-1.234010733,NA,NA,NA,-123.5,-1.402,-69.67,-54.47,2.0566,-34819.96,-4110.428,-26630.31,-4162,82.594,-34934.703,-4145.0398,-26771.23,-4101,82.152,-17497.37,13386,-26771.23,-4195,82.152,16.806,139.34,-69.67,-54.92,2.0566,-17574.8,13247,-26630.3,-4274.17,82.59,27.4142,8.757,
pdbbind,refined,1nfu,guest-ligand,-1.227841013,NA,NA,NA,-195.3,-6.438,-112.8,-79.6,3.5689,-18813.34,4095.0679,-19212.83,-3765,69.697,-19033.917,4032.1864,-19329.08,-3806,68.878,-11455.98,11622,-19329.08,-3818,68.878,-141.9,47.968,-112.8,-80.56,3.5689,-11345.4,11574,-19212.8,-3776.26,69.7,-25.1235,-25.277,
pdbbind,refined,1nfw,guest-ligand,-1.315662136,NA,NA,NA,-202.6,-4.783,-121.9,-79.39,3.4541,-18960.48,4056.7604,-19386.71,-3699,68.437,-19192.947,3993.1713,-19570.96,-3683,67.638,-11326.72,11881,-19570.96,-3704,67.638,-103.3,96.066,-121.9,-80.95,3.4541,-11252.3,11784.5,-19386.7,-3718.51,68.44,-29.9261,-29.867,
pdbbind,refined,1nfx,guest-ligand,-1.285449805,NA,NA,NA,-228.3,-7.656,-139.2,-85.2,3.7346,-19084.02,3998.3007,-19277.1,-3876,70.879,-19338.422,3927.489,-19424.52,-3911,70.089,-11497.2,11782,-19424.52,-3924,70.089,-79.34,141.33,-139.2,-85.24,3.7346,-11456.9,11640.2,-19277.1,-3890.91,70.88,-24.1157,-26.102,
pdbbind,refined,1nfy,guest-ligand,-1.31095623,NA,NA,NA,-197.7,-6.283,-114.6,-80.43,3.5834,-19019.43,4028.1004,-19388.54,-3729,69.719,-19248.553,3960.2451,-19554.33,-3723,68.839,-11573.46,11651,-19554.33,-3739,68.839,-140.6,52.551,-114.6,-82.15,3.5834,-11462.4,11598.9,-19388.5,-3742.56,69.72,-32.0323,-31.423,
pdbbind,refined,1nh0,guest-ligand,-1.365744671,NA,NA,NA,-463.2,-19.84,-380.3,-68.36,5.3787,-17475.05,-1748.977,-13728.27,-2048,50.7,-17900.785,-1860.8156,-14150.13,-1938,48.656,-7095.483,8965.5,-14150.13,-1959,48.656,-130.7,312.38,-380.3,-68.18,5.3787,-7093.82,8653.08,-13728.3,-2069.33,50.7,37.0384,37.465,
pdbbind,refined,1nhu,guest-ligand,-1.040054335,NA,NA,NA,-206,-10.5,-123.9,-74.76,3.1283,-47395.1,-4654.33,-35534.89,-7319,112.72,-47637.541,-4702.7409,-35991.21,-7056,112.42,-21322.12,21658,-35991.21,-7102,112.42,-58.21,138.82,-123.9,-76.31,3.1283,-21268.1,21519.4,-35534.9,-7365.36,112.7,-33.7209,-36.441,
